Date,Vehicle_ID,Vehicle_Type,Driver_ID,City,State,Fuel_Type,Fuel_Quantity_Liters,Fuel_Price_Per_Liter_INR,Total_Fuel_Cost_INR,Distance_KM,Mileage_KMPL,Maintenance_Cost_INR,Department,Route_Type,Is_Fraud
2024-05-02,VH1095,Mini-Truck,DR0595,Ahmedabad,Gujarat,Diesel,19.69,89.81,1768.36,228.0,11.58,396.18,Administration,Highway,0
2024-09-17,VH1096,SUV,DR0596,Delhi,Delhi,Petrol,11.2,104.81,1173.87,114.9,10.26,539.27,Maintenance,Mixed,0
2025-02-02,VH1097,Truck,DR0597,Ahmedabad,Gujarat,Petrol,7.49,96.15,720.16,77.5,10.35,1081.01,Maintenance,Urban,0
2025-07-09,VH1098,Van,DR0598,Pune,Maharashtra,Petrol,12.06,100.12,1207.45,136.0,11.28,1230.74,Administration,Mixed,0
2025-12-08,VH1099,Bus,DR0599,Kolkata,West Bengal,Petrol,14.98,95.65,1432.84,86.9,5.8,1157.2,Operations,Urban,0
2025-06-02,VH1100,Van,DR0500,Mumbai,Maharashtra,Diesel,6.54,93.77,613.26,86.1,13.17,888.66,Logistics,Mixed,0
2025-07-26,VH1101,Mini-Truck,DR0501,Bengaluru,Karnataka,Diesel,19.9,94.6,1882.54,221.3,11.12,34.03,Sales,Highway,0
2024-09-03,VH1102,SUV,DR0502,Hyderabad,Telangana,Petrol,9.55,98.68,942.39,79.9,8.37,1308.37,Operations,Mixed,0
2025-10-16,VH1103,SUV,DR0503,Bengaluru,Karnataka,Diesel,12.74,88.03,1121.5,124.6,9.78,1202.4,Maintenance,Urban,0
2024-10-13,VH1104,Bus,DR0504,Delhi,Delhi,Petrol,18.77,102.26,1919.42,85.6,4.56,745.89,Sales,Urban,0
2024-08-31,VH1105,Mini-Truck,DR0505,Chennai,Tamil Nadu,Diesel,53.48,89.94,4809.99,186.6,13.24,1482.82,Operations,Highway,1
2024-11-15,VH1106,Truck,DR0506,Hyderabad,Telangana,Diesel,18.1,91.69,1659.59,131.8,7.28,1504.67,Logistics,Highway,0
2025-10-20,VH1107,Mini-Truck,DR0507,Delhi,Delhi,Petrol,12.73,99.85,1271.09,173.8,13.65,1882.21,Operations,Mixed,0
2025-10-20,VH1108,Bus,DR0508,Hyderabad,Telangana,Petrol,50.58,94.13,4761.1,227.6,4.5,269.55,Maintenance,Highway,0
2025-07-21,VH1109,Van,DR0509,Pune,Maharashtra,Petrol,17.28,100.14,1730.42,178.7,10.34,790.37,Maintenance,Highway,0
2024-02-20,VH1110,Van,DR0510,Pune,Maharashtra,Petrol,15.62,99.81,1559.03,176.5,11.3,1107.56,Maintenance,Mixed,0
2025-03-15,VH1111,Truck,DR0511,Chennai,Tamil Nadu,Diesel,3.83,92.26,353.36,34.4,8.99,2048.12,Sales,Mixed,0
2025-08-28,VH1112,SUV,DR0512,Ahmedabad,Gujarat,Petrol,10.35,100.25,1037.59,143.2,13.83,740.53,Sales,Mixed,0
2024-04-22,VH1113,Truck,DR0513,Kolkata,West Bengal,Diesel,14.9,92.28,1374.97,93.7,6.29,1212.81,Maintenance,Mixed,0
2024-11-08,VH1114,Mini-Truck,DR0514,Delhi,Delhi,Diesel,10.01,89.64,897.3,81.6,8.15,1647.47,Sales,Urban,0
2025-10-25,VH1115,Truck,DR0515,Bengaluru,Karnataka,Diesel,19.89,85.34,1697.41,237.3,11.93,869.77,Sales,Mixed,0
2024-10-04,VH1116,Van,DR0516,Bengaluru,Karnataka,Diesel,11.74,94.81,1113.07,185.3,15.79,1004.8,Sales,Highway,0
2025-07-06,VH1117,Car,DR0517,Hyderabad,Telangana,Diesel,0.66,91.39,60.32,13.5,20.47,1746.31,Administration,Urban,0
2025-10-12,VH1118,Bus,DR0518,Kolkata,West Bengal,Diesel,42.84,85.04,3643.11,178.2,4.16,939.8,Maintenance,Highway,0
2025-03-30,VH1119,SUV,DR0519,Mumbai,Maharashtra,Diesel,14.45,91.74,1325.64,162.1,11.22,773.82,Logistics,Urban,0
2024-05-08,VH1120,Car,DR0520,Pune,Maharashtra,Diesel,7.42,86.77,643.83,130.6,17.61,1393.08,Administration,Mixed,0
2024-12-29,VH1121,Car,DR0521,Pune,Maharashtra,Petrol,8.71,97.02,845.04,107.3,12.32,1605.46,Sales,Mixed,0
2025-02-08,VH1122,SUV,DR0522,Pune,Maharashtra,Petrol,20.01,100.62,2013.41,233.3,11.66,1260.63,Logistics,Highway,0
2024-08-15,VH1123,Truck,DR0523,Delhi,Delhi,CNG,19.98,77.72,1552.85,236.8,11.85,652.1,Sales,Highway,0
2025-02-02,VH1124,Van,DR0524,Pune,Maharashtra,Petrol,11.36,97.27,1104.99,169.7,14.94,1065.92,Sales,Highway,0
2025-08-25,VH1125,Truck,DR0525,Kolkata,West Bengal,Petrol,6.5,95.17,618.61,73.8,11.35,996.88,Maintenance,Urban,0
2024-02-18,VH1126,Bus,DR0526,Chennai,Tamil Nadu,Petrol,24.65,101.84,2510.36,161.2,6.54,1092.31,Administration,Mixed,0
2025-10-04,VH1127,Truck,DR0527,Hyderabad,Telangana,Petrol,26.26,94.97,2493.91,219.3,8.35,2026.25,Administration,Highway,0
2025-07-31,VH1128,Car,DR0528,Mumbai,Maharashtra,CNG,5.12,84.11,430.64,87.2,17.02,975.44,Sales,Mixed,0
2024-06-10,VH1129,Van,DR0529,Ahmedabad,Gujarat,Petrol,12.08,98.53,1190.24,168.1,13.92,463.46,Sales,Highway,0
2025-08-21,VH1130,Van,DR0530,Pune,Maharashtra,Diesel,3.67,91.73,336.65,57.0,15.55,1655.43,Sales,Urban,0
2025-01-24,VH1131,Bus,DR0531,Kolkata,West Bengal,Petrol,26.72,95.37,2548.29,204.7,7.66,634.06,Operations,Highway,0
2025-01-01,VH1132,Car,DR0532,Pune,Maharashtra,Petrol,10.98,98.35,1079.88,152.5,13.89,1489.54,Administration,Urban,0
2024-06-05,VH1133,SUV,DR0533,Bengaluru,Karnataka,Diesel,10.55,92.34,974.19,132.3,12.54,862.83,Logistics,Highway,0
2024-08-24,VH1134,Mini-Truck,DR0534,Kolkata,West Bengal,Petrol,13.99,99.55,1392.7,183.1,13.09,1722.53,Logistics,Highway,0
2024-08-13,VH1135,SUV,DR0535,Chennai,Tamil Nadu,Diesel,13.78,86.53,1192.38,171.7,12.46,285.7,Logistics,Mixed,0
2025-10-31,VH1136,Truck,DR0536,Pune,Maharashtra,Diesel,19.05,91.5,1743.08,215.8,11.33,1715.62,Operations,Highway,0
2025-06-01,VH1137,Bus,DR0537,Mumbai,Maharashtra,Petrol,26.21,103.24,2705.92,142.6,5.44,1176.07,Logistics,Mixed,0
2025-08-02,VH1138,Truck,DR0538,Mumbai,Maharashtra,Diesel,16.84,90.7,1527.39,113.7,6.75,972.89,Operations,Urban,0
2024-10-16,VH1139,Bus,DR0539,Mumbai,Maharashtra,Diesel,48.93,94.32,4615.08,242.2,4.95,1672.02,Operations,Highway,0
2025-01-25,VH1140,SUV,DR0540,Kolkata,West Bengal,Petrol,14.02,102.02,1430.32,149.3,10.65,705.17,Logistics,Highway,0
2025-01-06,VH1141,Van,DR0541,Chennai,Tamil Nadu,Petrol,8.75,94.38,825.82,109.3,12.49,949.91,Sales,Mixed,0
2024-09-22,VH1142,Car,DR0542,Kolkata,West Bengal,Diesel,2.91,94.59,275.26,60.1,20.62,723.42,Operations,Urban,0
2025-09-27,VH1143,Bus,DR0543,Ahmedabad,Gujarat,CNG,19.74,79.21,1563.61,146.5,7.42,1506.09,Operations,Highway,0
2025-02-21,VH1144,SUV,DR0544,Kolkata,West Bengal,Diesel,4.2,90.33,379.39,36.5,8.69,857.88,Operations,Urban,0
2024-11-07,VH1145,Bus,DR0545,Pune,Maharashtra,Petrol,6.49,101.46,658.48,48.9,7.53,766.21,Logistics,Urban,0
2024-09-09,VH1146,Bus,DR0546,Kolkata,West Bengal,Diesel,9.84,91.79,903.21,68.8,6.99,1001.54,Maintenance,Urban,0
2025-10-19,VH1147,Bus,DR0547,Bengaluru,Karnataka,Petrol,16.81,100.23,1684.87,113.1,6.73,266.22,Logistics,Urban,0
2024-02-10,VH1148,Bus,DR0548,Chennai,Tamil Nadu,Petrol,28.38,101.17,2871.2,208.0,7.33,979.05,Operations,Mixed,0
2024-03-17,VH1149,Truck,DR0549,Mumbai,Maharashtra,Petrol,18.84,103.42,1948.43,135.1,7.17,593.27,Administration,Highway,0
2024-12-25,VH1150,Truck,DR0550,Kolkata,West Bengal,Diesel,21.38,89.36,1910.52,187.7,8.78,526.63,Maintenance,Highway,0
2024-11-03,VH1151,Bus,DR0551,Kolkata,West Bengal,Petrol,7.86,95.13,747.72,35.6,4.53,1563.6,Operations,Urban,0
2025-06-23,VH1152,Bus,DR0552,Bengaluru,Karnataka,Petrol,22.18,103.6,2297.85,91.6,4.13,1578.89,Administration,Urban,0
2024-12-26,VH1153,SUV,DR0553,Mumbai,Maharashtra,Diesel,21.97,91.19,2003.44,236.2,10.75,1276.16,Sales,Highway,0
2024-03-04,VH1154,Car,DR0554,Hyderabad,Telangana,Diesel,7.73,92.33,713.71,126.1,16.31,939.12,Sales,Highway,0
2024-12-16,VH1155,Bus,DR0555,Ahmedabad,Gujarat,Diesel,42.24,88.3,3729.79,207.8,4.92,555.7,Administration,Highway,0
2024-09-06,VH1156,Truck,DR0556,Pune,Maharashtra,Petrol,14.62,100.22,1465.22,144.2,9.86,1319.87,Maintenance,Mixed,0
2024-04-06,VH1157,SUV,DR0557,Chennai,Tamil Nadu,Diesel,3.53,86.41,305.03,47.7,13.5,1161.26,Maintenance,Urban,0
2024-03-06,VH1158,Truck,DR0558,Mumbai,Maharashtra,Diesel,13.35,87.77,1171.73,133.5,10.0,913.72,Administration,Urban,0
2025-08-11,VH1159,Mini-Truck,DR0559,Mumbai,Maharashtra,Petrol,10.55,97.04,1023.77,111.1,10.53,570.5,Logistics,Mixed,0
2025-12-22,VH1160,Mini-Truck,DR0560,Kolkata,West Bengal,Diesel,7.3,92.48,675.1,98.4,13.48,1568.82,Administration,Mixed,0
2024-02-13,VH1161,Bus,DR0561,Hyderabad,Telangana,Diesel,113.49,92.85,10537.55,247.9,6.38,1057.23,Sales,Highway,1
2024-11-29,VH1162,Car,DR0562,Bengaluru,Karnataka,Petrol,7.72,97.54,753.01,119.4,15.47,489.69,Operations,Mixed,0
2025-02-18,VH1163,Van,DR0563,Mumbai,Maharashtra,Diesel,5.13,87.51,448.93,61.6,12.0,1186.02,Operations,Urban,0
2025-08-06,VH1164,Bus,DR0564,Chennai,Tamil Nadu,Diesel,26.38,85.34,2251.27,209.2,7.93,1727.11,Operations,Highway,0
2024-03-11,VH1165,Mini-Truck,DR0565,Kolkata,West Bengal,Petrol,35.92,98.89,3552.13,110.5,11.97,1393.2,Operations,Urban,1
2024-07-02,VH1166,SUV,DR0566,Mumbai,Maharashtra,CNG,22.65,81.56,1847.33,203.6,8.99,1576.32,Operations,Highway,0
2024-03-31,VH1167,Van,DR0567,Kolkata,West Bengal,Petrol,9.22,102.22,942.47,132.6,14.38,899.59,Maintenance,Mixed,0
2024-03-20,VH1168,Truck,DR0568,Bengaluru,Karnataka,Petrol,23.27,96.68,2249.74,137.3,5.9,1760.57,Maintenance,Mixed,0
2024-11-27,VH1169,Van,DR0569,Mumbai,Maharashtra,Petrol,9.42,104.9,988.16,118.0,12.53,1699.54,Maintenance,Mixed,0
2025-01-05,VH1170,Bus,DR0570,Pune,Maharashtra,Petrol,47.62,103.78,4942.0,232.4,4.88,2076.7,Sales,Highway,0
2024-04-01,VH1171,Mini-Truck,DR0571,Bengaluru,Karnataka,Petrol,6.78,102.92,697.8,63.1,9.3,1836.1,Administration,Urban,0
2025-04-06,VH1172,Car,DR0572,Hyderabad,Telangana,Petrol,1.3,100.61,130.79,22.8,17.56,238.39,Sales,Urban,0
2024-09-28,VH1173,Van,DR0573,Ahmedabad,Gujarat,CNG,19.28,75.3,1451.78,300.7,15.6,2090.31,Maintenance,Highway,0
2025-05-09,VH1174,Car,DR0574,Bengaluru,Karnataka,CNG,3.91,79.23,309.79,77.2,19.74,1318.1,Maintenance,Urban,0
2024-06-20,VH1175,Truck,DR0575,Delhi,Delhi,Petrol,12.07,103.04,1243.69,142.6,11.81,862.2,Operations,Mixed,0
2025-10-02,VH1176,Car,DR0576,Hyderabad,Telangana,Petrol,11.03,96.18,1060.87,184.5,16.72,1196.63,Administration,Highway,0
2024-06-17,VH1177,SUV,DR0577,Pune,Maharashtra,Diesel,7.68,93.86,720.84,75.2,9.79,853.46,Sales,Mixed,0
2025-10-08,VH1178,Car,DR0578,Delhi,Delhi,CNG,14.74,79.08,1165.64,250.2,16.97,1825.76,Maintenance,Highway,0
2024-05-18,VH1179,Bus,DR0579,Pune,Maharashtra,Petrol,18.95,99.64,1888.18,111.8,5.9,2203.2,Administration,Urban,0
2025-07-14,VH1180,Mini-Truck,DR0580,Chennai,Tamil Nadu,Diesel,26.39,91.82,2423.13,282.4,10.7,1881.52,Operations,Highway,0
2025-06-02,VH1181,Van,DR0581,Hyderabad,Telangana,Diesel,8.65,87.5,756.88,118.1,13.65,2172.41,Operations,Mixed,0
2025-06-03,VH1182,Bus,DR0582,Mumbai,Maharashtra,Petrol,12.43,102.34,1272.09,99.3,7.99,1823.41,Administration,Urban,0
2024-05-09,VH1183,SUV,DR0583,Chennai,Tamil Nadu,Petrol,15.4,104.35,1606.99,201.7,13.1,1811.4,Operations,Highway,0
2025-08-06,VH1184,Bus,DR0584,Pune,Maharashtra,Diesel,24.7,92.94,2295.62,147.2,5.96,659.49,Administration,Mixed,0
2025-10-16,VH1185,Mini-Truck,DR0585,Kolkata,West Bengal,Petrol,10.58,104.41,1104.66,129.8,12.27,2052.68,Administration,Mixed,0
2025-09-07,VH1186,Bus,DR0586,Pune,Maharashtra,Diesel,29.32,94.37,2766.93,117.3,4.0,1530.42,Logistics,Mixed,0
2025-03-11,VH1187,Mini-Truck,DR0587,Bengaluru,Karnataka,Petrol,23.01,97.46,2242.55,195.8,8.51,1082.42,Operations,Mixed,0
2025-09-29,VH1188,Van,DR0588,Kolkata,West Bengal,CNG,19.27,81.31,1566.84,204.3,10.6,1586.56,Administration,Highway,0
2024-02-16,VH1189,Mini-Truck,DR0589,Delhi,Delhi,Petrol,19.79,98.57,1950.7,175.9,8.89,1515.62,Maintenance,Mixed,0
2025-11-22,VH1190,Truck,DR0590,Hyderabad,Telangana,CNG,16.75,79.49,1331.46,184.6,11.02,793.01,Sales,Highway,0
2025-07-07,VH1191,Car,DR0591,Mumbai,Maharashtra,Diesel,11.9,90.75,1079.92,181.8,15.28,1431.04,Operations,Highway,0
2025-07-07,VH1191,Car,DR0591,Mumbai,Maharashtra,Diesel,11.9,90.75,1079.92,181.8,15.28,1431.04,Operations,Highway,0
2024-09-15,VH1193,SUV,DR0593,Hyderabad,Telangana,Diesel,14.64,93.03,1361.96,194.4,13.28,1524.7,Sales,Highway,0
2024-08-21,VH1194,Truck,DR0594,Bengaluru,Karnataka,Diesel,26.0,87.56,2276.56,184.1,7.08,1939.46,Operations,Highway,0
2024-08-28,VH1195,SUV,DR0595,Delhi,Delhi,CNG,19.18,77.51,1486.64,182.6,9.52,1523.37,Administration,Mixed,0
2025-10-15,VH1196,SUV,DR0596,Chennai,Tamil Nadu,CNG,17.61,84.78,1492.98,203.8,11.57,970.93,Maintenance,Highway,0
2025-07-07,VH1197,Mini-Truck,DR0597,Pune,Maharashtra,Petrol,7.67,97.0,743.99,103.1,13.45,633.74,Operations,Highway,0
2025-11-21,VH1198,Mini-Truck,DR0598,Pune,Maharashtra,Diesel,20.42,91.53,1869.04,178.3,8.73,851.53,Maintenance,Highway,0
2024-12-31,VH1199,SUV,DR0599,Chennai,Tamil Nadu,Diesel,18.07,86.87,1569.74,241.3,13.35,1597.63,Sales,Mixed,0
2025-02-19,VH1000,Bus,DR0500,Delhi,Delhi,Petrol,11.71,99.1,1160.46,81.4,6.95,656.64,Operations,Urban,0
2025-02-27,VH1001,Car,DR0501,Ahmedabad,Gujarat,Diesel,12.13,89.56,1086.36,209.9,17.31,1221.35,Administration,Highway,0
2025-06-29,VH1002,Truck,DR0502,Bengaluru,Karnataka,CNG,10.85,80.24,870.6,85.3,7.86,676.11,Logistics,Mixed,0
2025-05-20,VH1003,Car,DR0503,Ahmedabad,Gujarat,Diesel,7.66,87.57,670.79,139.3,18.18,1095.12,Administration,Urban,0
2024-11-04,VH1004,Mini-Truck,DR0504,Delhi,Delhi,CNG,3.27,77.01,251.82,43.9,13.44,713.73,Operations,Urban,0
2025-11-24,VH1005,Van,DR0505,Bengaluru,Karnataka,Diesel,10.68,86.48,923.61,136.1,12.74,1006.27,Administration,Highway,0
2024-08-02,VH1006,Van,DR0506,Delhi,Delhi,Diesel,7.41,88.72,657.42,86.2,11.64,1016.79,Logistics,Mixed,0
2024-08-19,VH1007,SUV,DR0507,Mumbai,Maharashtra,Diesel,17.13,90.22,1545.47,190.1,11.1,1252.62,Administration,Highway,0
2024-08-14,VH1008,Mini-Truck,DR0508,Bengaluru,Karnataka,Petrol,2.82,99.77,281.35,35.4,12.55,437.35,Maintenance,Urban,0
2025-05-23,VH1009,Mini-Truck,DR0509,Pune,Maharashtra,Petrol,15.7,100.14,1572.2,143.0,9.11,1789.63,Logistics,Mixed,0
2024-02-09,VH1010,Truck,DR0510,Ahmedabad,Gujarat,Petrol,16.77,101.47,1701.65,173.4,10.34,1094.06,Logistics,Mixed,0
2024-07-15,VH1011,Bus,DR0511,Bengaluru,Karnataka,Petrol,47.8,102.17,4883.73,195.5,4.09,1367.44,Administration,Highway,0
2025-03-12,VH1012,Car,DR0512,Ahmedabad,Gujarat,Diesel,6.88,92.15,633.99,87.7,12.75,1365.45,Operations,Urban,0
2024-10-02,VH1013,Bus,DR0513,Delhi,Delhi,Diesel,26.69,94.34,2517.93,110.5,4.14,1661.24,Operations,Urban,0
2024-08-07,VH1014,Mini-Truck,DR0514,Bengaluru,Karnataka,Diesel,23.32,93.99,2191.85,233.9,10.03,1598.25,Administration,Highway,0
2025-08-12,VH1015,Mini-Truck,DR0515,Mumbai,Maharashtra,Diesel,12.75,87.0,1109.25,110.7,8.68,1543.06,Administration,Mixed,0
2024-03-17,VH1016,Truck,DR0516,Mumbai,Maharashtra,Diesel,6.54,85.77,560.94,59.8,9.15,633.48,Logistics,Urban,0
2024-01-10,VH1017,Van,DR0517,Ahmedabad,Gujarat,CNG,0.63,77.87,49.06,9.7,15.46,1210.72,Sales,Urban,0
2025-12-16,VH1018,Bus,DR0518,Ahmedabad,Gujarat,Petrol,9.78,104.8,1024.94,71.6,7.32,1375.91,Administration,Urban,0
2025-11-01,VH1019,Truck,DR0519,Mumbai,Maharashtra,Diesel,17.73,94.65,1678.14,107.1,6.04,1607.66,Operations,Mixed,0
2024-10-05,VH1020,Mini-Truck,DR0520,Bengaluru,Karnataka,Diesel,17.63,86.64,1527.46,190.1,10.78,2438.62,Administration,Highway,0
2024-12-23,VH1021,Bus,DR0521,Bengaluru,Karnataka,Petrol,0.72,100.53,72.38,5.4,7.45,402.32,Logistics,Urban,0
2025-05-30,VH1022,Car,DR0522,Kolkata,West Bengal,Diesel,5.96,85.78,511.25,82.9,13.92,1981.18,Operations,Mixed,0
2024-12-10,VH1023,Mini-Truck,DR0523,Delhi,Delhi,Diesel,5.9,89.06,525.45,82.1,13.91,2002.37,Administration,Highway,0
2025-03-24,VH1024,Bus,DR0524,Bengaluru,Karnataka,CNG,17.77,77.11,1370.24,109.8,6.18,670.98,Logistics,Mixed,0
2024-12-20,VH1025,Truck,DR0525,Mumbai,Maharashtra,Diesel,17.22,88.83,1529.65,162.0,9.41,738.05,Maintenance,Urban,0
2025-08-11,VH1026,Mini-Truck,DR0526,Bengaluru,Karnataka,Diesel,27.52,87.82,2416.81,223.5,8.12,1226.48,Maintenance,Highway,0
2024-11-15,VH1027,Van,DR0527,Mumbai,Maharashtra,Diesel,0.86,94.7,81.44,10.9,12.61,575.7,Operations,Urban,0
2025-01-21,VH1028,Bus,DR0528,Chennai,Tamil Nadu,Diesel,41.05,91.41,3752.38,194.6,4.74,239.36,Administration,Highway,0
2025-05-16,VH1029,Mini-Truck,DR0529,Ahmedabad,Gujarat,CNG,6.42,75.71,486.06,69.3,10.8,1078.69,Operations,Urban,0
2025-02-23,VH1030,SUV,DR0530,Bengaluru,Karnataka,Diesel,11.77,92.29,1086.25,142.9,12.14,804.52,Maintenance,Mixed,0
2024-12-01,VH1031,Mini-Truck,DR0531,Delhi,Delhi,Diesel,22.76,86.51,1968.97,217.4,9.55,2029.13,Logistics,Highway,0
2025-10-16,VH1032,Car,DR0532,Delhi,Delhi,Diesel,12.22,86.41,1055.93,165.8,13.57,1367.19,Operations,Mixed,0
2024-09-27,VH1033,Van,DR0533,Delhi,Delhi,Petrol,9.28,100.68,934.31,140.7,15.16,942.53,Logistics,Mixed,0
2024-10-19,VH1034,Bus,DR0534,Delhi,Delhi,Diesel,22.2,86.7,1924.74,120.1,5.41,1474.23,Operations,Urban,0
2024-07-03,VH1035,SUV,DR0535,Pune,Maharashtra,Diesel,11.07,94.96,1051.21,128.5,11.61,1267.01,Administration,Mixed,0
2024-10-02,VH1036,Van,DR0536,Pune,Maharashtra,Diesel,6.33,91.27,577.74,79.3,12.52,839.35,Maintenance,Urban,0
2025-08-31,VH1037,Car,DR0537,Bengaluru,Karnataka,Petrol,13.59,101.96,1385.64,239.8,17.65,1159.27,Logistics,Highway,0
2024-12-31,VH1038,Bus,DR0538,Pune,Maharashtra,Diesel,19.44,89.04,1730.94,132.4,6.81,1684.22,Sales,Mixed,0
2025-11-26,VH1039,Car,DR0539,Bengaluru,Karnataka,Diesel,5.23,92.01,481.21,114.4,21.86,183.66,Operations,Urban,0
2025-02-28,VH1040,Car,DR0540,Delhi,Delhi,Diesel,10.14,92.05,933.39,154.3,15.21,1946.71,Sales,Urban,0
2024-07-05,VH1041,Truck,DR0541,Kolkata,West Bengal,CNG,33.15,80.1,2655.31,206.5,6.23,1264.42,Maintenance,Highway,0
2025-08-11,VH1042,Truck,DR0542,Chennai,Tamil Nadu,Diesel,24.74,92.53,2289.19,197.4,7.98,1781.44,Maintenance,Highway,0
2024-11-17,VH1043,Van,DR0543,Bengaluru,Karnataka,Petrol,25.61,103.15,2641.67,270.7,10.57,1364.95,Maintenance,Highway,0
2024-05-24,VH1044,Car,DR0544,Bengaluru,Karnataka,Diesel,4.77,88.04,419.95,81.1,17.0,1055.5,Administration,Mixed,0
2025-07-29,VH1045,Van,DR0545,Delhi,Delhi,Petrol,16.92,102.17,1728.72,194.2,11.48,1437.45,Operations,Mixed,0
2025-09-02,VH1046,Truck,DR0546,Pune,Maharashtra,CNG,12.65,75.4,953.81,84.1,6.65,972.38,Logistics,Mixed,0
2024-02-19,VH1047,Bus,DR0547,Ahmedabad,Gujarat,Diesel,11.6,92.05,1067.78,53.6,4.62,1318.94,Operations,Urban,0
2024-07-20,VH1048,SUV,DR0548,Pune,Maharashtra,Diesel,17.42,93.85,1634.87,210.3,12.07,1843.2,Operations,Highway,0
2024-03-14,VH1049,Car,DR0549,Ahmedabad,Gujarat,Diesel,14.99,85.8,1286.14,202.1,13.48,1101.25,Operations,Highway,0
2025-01-09,VH1050,Mini-Truck,DR0550,Bengaluru,Karnataka,CNG,19.08,76.52,1460.0,168.5,8.83,671.03,Administration,Highway,0
2025-08-12,VH1051,Mini-Truck,DR0551,Pune,Maharashtra,CNG,11.12,76.9,855.13,154.5,13.9,1648.4,Sales,Mixed,0
2024-11-12,VH1052,Van,DR0552,Mumbai,Maharashtra,Diesel,5.68,88.64,503.48,61.2,10.77,1036.22,Maintenance,Mixed,0
2024-05-02,VH1053,Truck,DR0553,Ahmedabad,Gujarat,Petrol,8.99,103.28,928.49,104.8,11.66,1762.49,Sales,Urban,0
2025-09-27,VH1054,Truck,DR0554,Kolkata,West Bengal,Petrol,12.56,98.45,1236.53,146.5,11.66,988.57,Operations,Mixed,0
2024-07-19,VH1055,Bus,DR0555,Hyderabad,Telangana,Diesel,3.51,86.86,304.88,23.3,6.64,1323.89,Operations,Urban,0
2024-01-03,VH1056,Truck,DR0556,Ahmedabad,Gujarat,CNG,16.38,78.04,1278.3,82.9,5.06,2357.37,Logistics,Urban,0
2025-12-21,VH1057,SUV,DR0557,Ahmedabad,Gujarat,CNG,20.52,79.3,1627.24,17.2,0.84,1932.72,Maintenance,Urban,1
2025-05-14,VH1058,Truck,DR0558,Ahmedabad,Gujarat,Petrol,10.22,100.71,1029.26,82.8,8.1,857.97,Maintenance,Urban,0
2025-05-08,VH1059,Mini-Truck,DR0559,Hyderabad,Telangana,Diesel,8.14,87.87,715.26,34.8,10.96,1437.47,Logistics,Urban,1
2025-02-26,VH1060,SUV,DR0560,Chennai,Tamil Nadu,Diesel,14.52,85.21,1237.25,190.9,13.15,1524.57,Sales,Highway,0
2025-03-10,VH1061,Car,DR0561,Pune,Maharashtra,Diesel,13.47,89.24,1202.06,181.3,13.46,1712.32,Logistics,Highway,0
2024-02-01,VH1062,Bus,DR0562,Ahmedabad,Gujarat,Diesel,31.94,90.03,2875.56,209.2,6.55,1094.79,Operations,Highway,0
2024-02-01,VH1062,Bus,DR0562,Ahmedabad,Gujarat,Diesel,31.94,90.03,2875.56,209.2,6.55,1094.79,Operations,Highway,0
2025-01-16,VH1064,SUV,DR0564,Ahmedabad,Gujarat,CNG,8.84,77.15,682.01,117.8,13.33,1705.22,Administration,Mixed,0
2025-11-22,VH1065,Bus,DR0565,Mumbai,Maharashtra,CNG,11.32,81.72,925.07,90.0,7.95,1436.09,Maintenance,Urban,0
2025-01-27,VH1066,SUV,DR0566,Hyderabad,Telangana,CNG,11.28,78.19,881.98,136.0,12.06,1442.47,Sales,Mixed,0
2025-04-23,VH1067,Bus,DR0567,Ahmedabad,Gujarat,CNG,20.09,75.33,1513.38,117.9,5.87,1620.82,Logistics,Mixed,0
2024-04-23,VH1068,Truck,DR0568,Bengaluru,Karnataka,Diesel,16.23,88.78,1440.9,178.7,11.01,984.86,Logistics,Highway,0
2024-02-13,VH1069,Van,DR0569,Ahmedabad,Gujarat,Petrol,6.61,96.3,636.54,85.8,12.98,360.64,Administration,Mixed,0
2024-10-30,VH1070,Car,DR0570,Kolkata,West Bengal,Diesel,6.36,91.41,581.37,125.4,19.73,2090.77,Maintenance,Urban,0
2024-05-14,VH1071,SUV,DR0571,Ahmedabad,Gujarat,Petrol,0.77,96.02,73.94,7.5,9.71,683.73,Administration,Urban,0
2024-10-16,VH1072,Car,DR0572,Kolkata,West Bengal,Diesel,2.77,92.61,256.53,56.9,20.51,445.0,Operations,Urban,0
2025-09-14,VH1073,Mini-Truck,DR0573,Ahmedabad,Gujarat,Diesel,17.75,91.01,1615.43,178.9,10.08,658.7,Administration,Highway,0
2025-04-20,VH1074,Truck,DR0574,Delhi,Delhi,Diesel,11.07,89.33,988.88,66.4,6.0,1031.47,Maintenance,Urban,0
2024-08-29,VH1075,SUV,DR0575,Mumbai,Maharashtra,Petrol,9.5,104.89,996.46,126.2,13.28,918.52,Operations,Mixed,0
2024-08-19,VH1076,Bus,DR0576,Kolkata,West Bengal,Diesel,20.98,93.19,1955.13,130.5,6.22,1171.25,Operations,Urban,0
2025-03-16,VH1077,Truck,DR0577,Hyderabad,Telangana,Diesel,14.8,85.89,1271.17,102.1,6.9,1410.15,Operations,Urban,0
2024-04-07,VH1078,Mini-Truck,DR0578,Kolkata,West Bengal,Diesel,20.15,93.38,1881.61,187.8,9.32,1523.78,Sales,Highway,0
2025-02-20,VH1079,SUV,DR0579,Hyderabad,Telangana,CNG,15.78,75.57,1192.49,205.2,13.0,1008.33,Administration,Highway,0
